Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Block_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),2,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,3,B.Ed. or equivalent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,5
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,11
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,6,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,7
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,6
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,9
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,5,Others,8,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,6
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,1,Department of Education,5,HSS (VI-XII),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,2,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,6,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,4,UPS (VI-VIII),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,7,Diploma/degree in special education,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),3,Higher secondary,7,Diploma/degree in special education,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,7,Diploma/degree in special education,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),3,Higher secondary,7,Diploma/degree in special education,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),3,Higher secondary,8,Pursuing any relevant professional course,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,6,1,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,125,45
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,191,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,192,82
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,1,163,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,165,92
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,79,57,51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,130,92
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,46,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,46,58
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,6,5,193,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,199,96
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,122,58,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,135,72
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,2,179,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,179,68
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,92,25,104,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,196,65
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,108,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,110,54
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,23,21,201,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,224,117
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,0,124,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,126,76
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,154,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,155,133
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,116,79,93,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,209,145
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,104,82,220,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,324,278
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,51,42
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,62,44,72,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,134,87
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,4,UPS (VI-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,1,Department of Education,4,UPS (VI-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,4,UPS (VI-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,4,UPS (VI-VIII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4
2019-20,19,West Bengal,1916,HOWRAH,191611,SHYAMPUR-II,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),3,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,19
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191608,UDAYNARAYANPUR,1,Department of Education,4,UPS (VI-VIII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191604,BAGNAN-II,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,19,West Bengal,1916,HOWRAH,191605,BALLY- JAGACHA,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2019-20,19,West Bengal,1916,HOWRAH,191606,ULUBERIA-I,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2019-20,19,West Bengal,1916,HOWRAH,191607,ULUBERIA-II,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
2019-20,19,West Bengal,1916,HOWRAH,191609,JAGATBALLAVPUR,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019-20,19,West Bengal,1916,HOWRAH,191610,SHYAMPUR-I,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6
2019-20,19,West Bengal,1916,HOWRAH,191612,PANCHLA,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
2019-20,19,West Bengal,1916,HOWRAH,191613,SANKRAIL,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
2019-20,19,West Bengal,1916,HOWRAH,191614,DOMJUR,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9
2019-20,19,West Bengal,1916,HOWRAH,191616,BALLY MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
2019-20,19,West Bengal,1916,HOWRAH,191617,ULUBERIA MUNICIPALITY,1,Department of Education,1,PS (I-V),4,Graduate,3,B.Ed. or equivalent,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019-20,19,West Bengal,1916,HOWRAH,191615,HOWRAH MUNICIPAL CORPORATION,1,Department of Education,3,HSS (I-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,6,4,2
2019-20,19,West Bengal,1916,HOWRAH,191601,AMTA-I,1,Department of Education,4,UPS (VI-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,7,2,5
2019-20,19,West Bengal,1916,HOWRAH,191602,AMTA-II,1,Department of Education,4,UPS (VI-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,12,3
2019-20,19,West Bengal,1916,HOWRAH,191603,BAGNAN-I,1,Department of Education,4,UPS (VI-VIII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,9,4,5
